,userId,movieId,rating,timestamp,is_test
28013,205,38857,5.0,1442152664,False
28019,205,42566,5.0,1442152215,False
28025,205,45191,5.0,1442152164,False
28027,205,46447,5.0,1442152240,False
28033,205,46722,5.0,1442152201,False
28048,205,51872,5.0,1442152200,False
28054,205,53281,5.0,1442152288,False
28062,205,55259,5.0,1442152268,False
28066,205,55997,5.0,1442152255,False
28078,205,57757,5.0,1442152288,False
28087,205,59803,5.0,1442152397,False
28089,205,60369,5.0,1442152238,False
28091,205,60784,5.0,1442152249,False
28106,205,66261,5.0,1442152456,False
28128,205,94721,5.0,1442148569,False
28132,205,99491,5.0,1442148509,False
28141,205,117797,5.0,1442137124,False
28145,205,120145,5.0,1442137325,False
28161,206,2240,5.0,900784282,False
28175,206,2663,5.0,900784209,False
28181,206,2968,5.0,900784097,False
28193,207,1296,5.0,1258440848,False
28196,207,1608,5.0,1258440662,False
28209,207,2343,5.0,1258439849,False
28223,207,28478,5.0,1258440877,False
28242,208,2213,5.0,1402191643,False
28247,208,2569,5.0,1407800757,False
28251,208,3858,5.0,1402511443,False
28270,208,87377,5.0,1407813013,False
28273,208,98921,5.0,1425253426,False
28281,208,113183,5.0,1429476541,False
28282,208,113556,5.0,1413347280,False
28337,211,1032,5.0,1460811900,False
28338,211,1043,5.0,1460811873,False
28339,211,1052,5.0,1460811527,False
28340,211,1062,5.0,1460811099,False
28341,211,1082,5.0,1460811588,False
28343,211,1110,5.0,1460811378,False
28344,211,1141,5.0,1460811761,False
28345,211,1314,5.0,1460811701,False
28346,211,1527,5.0,1460811746,False
28364,211,1781,5.0,1460810888,False
28367,211,1848,5.0,1460811636,False
28368,211,1969,5.0,1460810939,False
28370,211,2041,5.0,1460811663,False
28371,211,2042,5.0,1460811115,False
28372,211,2073,5.0,1460811544,False
28373,211,2207,5.0,1460811137,False
28374,211,2225,5.0,1460811883,False
28375,211,2267,5.0,1460811016,False
28377,211,2293,5.0,1460811686,False
28378,211,2357,5.0,1460811070,False
28382,211,2399,5.0,1460811042,False
28387,211,2584,5.0,1460811675,False
28471,212,1527,5.0,1218399784,False
28497,212,1778,5.0,1218400587,False
28505,212,1858,5.0,1218399403,False
28528,212,2035,5.0,1218401597,False
28558,212,2221,5.0,1218399406,False
28584,212,2304,5.0,1218399259,False
28718,212,3542,5.0,1227936491,False
28720,212,3571,5.0,1218399610,False
28762,212,3959,5.0,1218399374,False
28823,212,4578,5.0,1218403880,False
28851,212,5011,5.0,1227936160,False
28871,212,5226,5.0,1228370014,False
28908,212,5878,5.0,1218399339,False
28916,212,5993,5.0,1218399565,False
28968,212,6952,5.0,1218399570,False
28989,212,7539,5.0,1218402891,False
29019,212,8139,5.0,1218404552,False
29020,212,8147,5.0,1218404538,False
29023,212,8153,5.0,1218399568,False
29055,212,9530,5.0,1218399315,False
29167,212,49394,5.0,1218399688,False
29264,212,80132,5.0,1279577116,False
29326,213,1480,5.0,1462637487,False
29357,213,1780,5.0,1462634190,False
29389,213,2196,5.0,1462633901,False
29393,213,2210,5.0,1462633922,False
29602,213,5016,5.0,1462638146,False
29616,213,5343,5.0,1462644087,False
29708,213,7754,5.0,1462634499,False
29725,213,8153,5.0,1462633907,False
29753,213,9644,5.0,1462640562,False
29824,213,45199,5.0,1462637909,False
29883,213,55259,5.0,1462636430,False
29922,213,60315,5.0,1462634010,False
29965,213,69358,5.0,1462634014,False
29997,213,73998,5.0,1462636393,False
30030,213,82229,5.0,1462634453,False
30074,213,90745,5.0,1462634050,False
30165,213,113852,5.0,1462634018,False
30182,214,1110,5.0,978128748,False
30183,214,1111,5.0,978418166,False
30184,214,1260,5.0,978131447,False
30190,214,1318,5.0,978381918,False
30191,214,1319,5.0,950123514,False
30192,214,1364,5.0,978469195,False
30199,214,1527,5.0,978381970,False
30200,214,1541,5.0,978382302,False
30202,214,1589,5.0,978128748,False
30203,214,1590,5.0,979451667,False
30205,214,1593,5.0,950123152,False
30207,214,1608,5.0,950123104,False
30210,214,1745,5.0,979451781,False
30211,214,1750,5.0,978468585,False
30212,214,1780,5.0,979953037,False
30216,214,1858,5.0,978418166,False
30218,214,1919,5.0,979451594,False
30219,214,1924,5.0,950123179,False
30220,214,2028,5.0,978469256,False
30225,214,2089,5.0,950123104,False
30226,214,2090,5.0,978382391,False
30232,214,2185,5.0,978417867,False
30236,214,2198,5.0,946918746,False
30237,214,2199,5.0,978382391,False
30239,214,2206,5.0,978468610,False
30241,214,2213,5.0,978381970,False
30242,214,2214,5.0,978131467,False
30245,214,2221,5.0,978418166,False
30247,214,2225,5.0,978382302,False
30254,214,2252,5.0,950123067,False
30255,214,2258,5.0,978382352,False
30256,214,2259,5.0,978382683,False
30257,214,2262,5.0,979451594,False
30258,214,2267,5.0,979451812,False
30260,214,2272,5.0,950119070,False
30264,214,2299,5.0,978382391,False
30265,214,2302,5.0,978417948,False
30266,214,2304,5.0,979952540,False
30268,214,2321,5.0,978418047,False
30269,214,2343,5.0,950123515,False
30270,214,2380,5.0,978469288,False
30274,214,2580,5.0,978468790,False
30275,214,2584,5.0,978468663,False
30276,214,2610,5.0,950123179,False
30277,214,2617,5.0,978131637,False
30279,214,2704,5.0,978382040,False
30286,214,2953,5.0,950123179,False
30287,214,2954,5.0,978131467,False
30288,214,2956,5.0,978418107,False
30291,214,2962,5.0,978417948,False
30293,214,2997,5.0,978128348,False
30296,214,3020,5.0,978382603,False
30297,214,3023,5.0,946918903,False
30298,214,3028,5.0,978128748,False
30304,214,3115,5.0,946919102,False
30306,214,3194,5.0,946919060,False
30307,214,3278,5.0,950122999,False
30310,214,3352,5.0,978418047,False
30315,214,3406,5.0,979451707,False
30318,214,3467,5.0,978417948,False
30319,214,3501,5.0,978417616,False
30325,214,3692,5.0,983723424,False
30329,214,3762,5.0,978131637,False
30330,214,3797,5.0,978418107,False
30333,214,3858,5.0,978128348,False
30337,214,3918,5.0,978417867,False
30340,214,3984,5.0,978469131,False
30348,214,4071,5.0,978418047,False
30351,214,4101,5.0,950123425,False
30353,214,4176,5.0,978131711,False
30354,214,4178,5.0,978131583,False
30362,214,4418,5.0,978131570,False
30363,214,4424,5.0,978382391,False
30366,214,4527,5.0,978417948,False
30370,214,4578,5.0,978125653,False
30382,214,4793,5.0,978128460,False
30385,214,4927,5.0,978468762,False
30387,214,5007,5.0,978128348,False
30404,215,1750,5.0,860561038,False
30406,215,1858,5.0,860559830,False
30411,215,1912,5.0,860560513,False
30412,215,1913,5.0,860561181,False
30415,215,1924,5.0,860561134,False
30417,215,1969,5.0,860561105,False
30420,215,2077,5.0,860561105,False
30426,215,2086,5.0,860560490,False
30427,215,2103,5.0,860561083,False
30430,215,2193,5.0,860561038,False
30448,216,1318,5.0,1095792470,False
30451,216,1551,5.0,1095792933,False
30461,216,2197,5.0,1095792601,False
30462,216,2198,5.0,1095792491,False
30465,216,2270,5.0,1095792476,False
30474,216,2682,5.0,1095792629,False
30475,216,2704,5.0,1095792477,False
30478,216,2968,5.0,1095792681,False
30485,216,3502,5.0,1095792757,False
30489,216,3791,5.0,1095793037,False
30490,216,3858,5.0,1095792887,False
30491,216,3918,5.0,1095792527,False
30492,216,3959,5.0,1095792798,False
30500,216,5034,5.0,1095792845,False
30501,216,5226,5.0,1095792754,False
30504,216,5878,5.0,1095793010,False
30506,216,5993,5.0,1095792668,False
30509,216,6669,5.0,1095792721,False
30510,216,6952,5.0,1095792532,False
30511,216,7377,5.0,1095792467,False
30515,216,8147,5.0,1095792686,False
30516,216,8153,5.0,1095792498,False
30518,216,8361,5.0,1095792555,False
30521,216,9622,5.0,1095792402,False
30524,216,9784,5.0,1095792371,False
30537,217,1370,5.0,1108160325,False
30540,217,1589,5.0,1108160689,False
30542,217,1858,5.0,1108160208,False
30544,217,2036,5.0,1108160655,False
30546,217,2196,5.0,1108160550,False
30547,217,2210,5.0,1108160553,False
30548,217,2220,5.0,1108160841,False
30549,217,2270,5.0,1108160742,False
30551,217,2291,5.0,1108160644,False
30559,217,2517,5.0,1108160732,False
30560,217,2610,5.0,1108160734,False
30562,217,2663,5.0,1108160675,False
30564,217,2923,5.0,1108160722,False
30567,217,3115,5.0,1108160163,False
30569,217,3194,5.0,1108160751,False
30570,217,3268,5.0,1108160744,False
30572,217,3423,5.0,1108160802,False
30573,217,3502,5.0,1108160766,False
30576,217,3706,5.0,1108160815,False
30577,217,3716,5.0,1108160673,False
30578,217,3791,5.0,1108160504,False
30580,217,3795,5.0,1108160638,False
30582,217,3918,5.0,1108160666,False
30587,217,4039,5.0,1108160678,False
30591,217,4421,5.0,1108160681,False
30592,217,4552,5.0,1108160650,False
30596,217,4760,5.0,1108160522,False
30598,217,4868,5.0,1108160321,False
30599,217,4869,5.0,1108160329,False
30600,217,4948,5.0,1108160848,False
30603,217,5085,5.0,1108160657,False
30604,217,5102,5.0,1108160184,False
30605,217,5306,5.0,1108160015,False
30607,217,5623,5.0,1108160144,False
30614,217,7188,5.0,1108160180,False
30620,217,8027,5.0,1108160728,False
30622,217,8386,5.0,1108160786,False
30625,217,9360,5.0,1108160754,False
30651,218,2233,5.0,1163107017,False
30668,218,6618,5.0,1163107009,False
30680,219,1104,5.0,974474544,False
30683,219,1216,5.0,974474559,False
30685,219,1231,5.0,974474776,False
30690,219,1318,5.0,974477319,False
30691,219,1333,5.0,974496359,False
30703,219,1588,5.0,974474523,False
30708,219,2020,5.0,974496397,False
30711,219,2060,5.0,974475673,False
30715,219,2089,5.0,974477433,False
30717,219,2136,5.0,974476810,False
30718,219,2197,5.0,974476860,False
30722,219,2246,5.0,974478177,False
30723,219,2265,5.0,974477862,False
30724,219,2270,5.0,974477673,False
30728,219,2394,5.0,974478207,False
30730,219,2573,5.0,974475876,False
30735,219,2682,5.0,974477599,False
30736,219,2721,5.0,974474762,False
30737,219,2732,5.0,974475946,False
30739,219,2805,5.0,974478082,False
30755,219,3502,5.0,974474607,False
30758,219,3688,5.0,974475104,False
30759,219,3692,5.0,997730251,False
30760,219,3694,5.0,974474978,False
30765,219,3804,5.0,974477532,False
30766,219,3858,5.0,974474866,False
30775,219,4263,5.0,974474596,False
30790,219,5022,5.0,997928187,False
30803,219,9528,5.0,1156788967,False
30804,219,9784,5.0,1156788841,False
30807,219,34794,5.0,1156788735,False
30809,219,48640,5.0,1156788751,False
30812,220,1017,5.0,982598447,False
30819,220,1260,5.0,986676501,False
30820,220,1272,5.0,970503636,False
30822,220,1293,5.0,982598447,False
30823,220,1296,5.0,970595346,False
30827,220,1319,5.0,970499216,False
30845,220,1527,5.0,982598448,False
30855,220,1608,5.0,970498170,False
30860,220,1745,5.0,970515718,False
30862,220,1778,5.0,970509273,False
30867,220,1858,5.0,986913482,False
30868,220,1898,5.0,983223766,False
30872,220,1910,5.0,970507613,False
30880,220,2056,5.0,970503606,False
30884,220,2090,5.0,986242417,False
30887,220,2148,5.0,970498121,False
30889,220,2204,5.0,979053869,False
30891,220,2213,5.0,982598163,False
30892,220,2219,5.0,982598448,False
30893,220,2220,5.0,970517479,False
30894,220,2221,5.0,982598163,False
30898,220,2247,5.0,970504789,False
30903,220,2288,5.0,970504953,False
30904,220,2300,5.0,970505032,False
30905,220,2307,5.0,994270413,False
30907,220,2357,5.0,970595408,False
30921,220,2641,5.0,970499216,False
30950,220,3294,5.0,970500114,False
30951,220,3324,5.0,970498363,False
30952,220,3329,5.0,976581285,False
30954,220,3390,5.0,970499426,False
30957,220,3436,5.0,970517882,False
30961,220,3542,5.0,970499247,False
30963,220,3571,5.0,970523042,False
30972,220,3690,5.0,970508020,False
30979,220,3762,5.0,970523138,False
30983,220,3858,5.0,970498143,False
30986,220,3908,5.0,970517480,False
30993,220,4006,5.0,970498940,False
30994,220,4020,5.0,970504296,False
30998,220,4060,5.0,970517480,False
31020,220,4252,5.0,982598448,False
31033,220,4481,5.0,970497635,False
31037,220,4538,5.0,970497635,False
31044,220,4581,5.0,970503569,False
31050,220,4751,5.0,970497756,False
31051,220,4753,5.0,970595266,False
31057,220,4823,5.0,970497481,False
31066,220,4948,5.0,971879061,False
31081,220,5027,5.0,982598448,False
31084,220,5034,5.0,982597808,False
31096,220,5973,5.0,1029528527,False
31121,222,1900,5.0,960919866,False
31122,222,1901,5.0,960919866,False
31123,222,1912,5.0,960920068,False
31126,222,1938,5.0,960919866,False
31127,222,1940,5.0,960919368,False
31128,222,1943,5.0,960920116,False
31136,222,2935,5.0,960920116,False
31137,222,2936,5.0,960920116,False
31139,222,2939,5.0,960920068,False
31140,222,2940,5.0,960920116,False
31141,222,2941,5.0,960920068,False
31146,222,3201,5.0,960920135,False
31147,222,3202,5.0,960920116,False
31149,222,3565,5.0,960919912,False
31152,222,3920,5.0,960920068,False
31155,222,4095,5.0,960920068,False
31156,222,4153,5.0,960919783,False
31157,222,4199,5.0,960919912,False
31159,222,4357,5.0,960919709,False
31161,222,4456,5.0,960919493,False
31164,222,4536,5.0,960919590,False
31168,222,4556,5.0,960919546,False
31169,222,4566,5.0,960919546,False
31172,222,4580,5.0,960919546,False
31174,222,4598,5.0,960919493,False
31178,222,4656,5.0,960920392,False
31179,222,4657,5.0,960920477,False
31180,222,4668,5.0,960920493,False
31183,222,4676,5.0,960920364,False
31185,222,4683,5.0,960920305,False
31186,222,4684,5.0,960920364,False
31187,222,4685,5.0,960920477,False
31191,222,4702,5.0,960920428,False
31194,222,4706,5.0,960920273,False
31199,222,4724,5.0,960920329,False
31200,222,4730,5.0,960920329,False
31203,222,4735,5.0,960920515,False
31206,222,4742,5.0,960920273,False
31219,223,1260,5.0,856532244,False
31221,223,1494,5.0,856532203,False
31222,223,1608,5.0,856532203,False
31223,223,1613,5.0,856532598,False
31230,223,1733,5.0,856532203,False
31233,223,1786,5.0,856532203,False
31237,223,1832,5.0,856532308,False
31239,223,2183,5.0,856532598,False
31240,223,2356,5.0,856532274,False
31242,223,2393,5.0,856532572,False
31247,224,1016,5.0,828213150,False
31248,224,1017,5.0,828213150,False
31251,224,1028,5.0,828213150,False
31254,224,1032,5.0,828213150,False
31255,224,1034,5.0,828214011,False
31257,224,1036,5.0,830633234,False
31270,224,1110,5.0,828214011,False
31272,224,1149,5.0,828214011,False
31273,224,1150,5.0,828214011,False
31277,224,1158,5.0,828214011,False
31278,224,1162,5.0,828214011,False
31281,224,1175,5.0,828214012,False
31283,224,1213,5.0,828214011,False
31284,224,1223,5.0,828214011,False
31286,224,1233,5.0,828214012,False
31287,224,1235,5.0,828214012,False
31295,224,1288,5.0,828214012,False
31296,224,1296,5.0,828214012,False
31310,224,1347,5.0,828214011,False
31311,224,1348,5.0,828214011,False
31319,224,1553,5.0,828214012,False
31321,224,1588,5.0,828214011,False
31322,224,1608,5.0,828213150,False
31338,225,1253,5.0,845565809,False
31343,225,1356,5.0,845565783,False
31345,225,1367,5.0,845565857,False
31349,225,1457,5.0,845565739,False
31350,225,1480,5.0,845565795,False
31351,225,1588,5.0,845565714,False
31352,225,1589,5.0,845565822,False
31353,225,1590,5.0,845565685,False
31356,225,1595,5.0,845565739,False
31398,227,3279,5.0,913134514,False
31401,227,3315,5.0,913134606,False
31404,227,3328,5.0,913134321,False
31406,227,3334,5.0,913134477,False
31407,227,3335,5.0,913134432,False
31409,227,3338,5.0,913134477,False
31412,227,3353,5.0,913134235,False
31417,227,3386,5.0,913134606,False
31418,227,3387,5.0,913134567,False
31419,227,3389,5.0,913134321,False
31422,228,1370,5.0,1449333925,False
31424,228,1480,5.0,1449332387,False
31425,228,1589,5.0,1449332363,False
31427,228,2196,5.0,1449332248,False
31428,228,2197,5.0,1449332705,False
31429,228,2198,5.0,1449332258,False
31430,228,2200,5.0,1449332374,False
31431,228,2210,5.0,1449332347,False
31432,228,2220,5.0,1449334010,False
31433,228,2270,5.0,1449332622,False
31434,228,2291,5.0,1449332356,False
31435,228,2517,5.0,1449332778,False
31436,228,2527,5.0,1449332419,False
31437,228,2580,5.0,1449332499,False
31440,228,3011,5.0,1449333009,False
31441,228,3115,5.0,1449332742,False
31443,228,3193,5.0,1449332950,False
31444,228,3413,5.0,1449334085,False
31445,228,3478,5.0,1449333053,False
31446,228,3571,5.0,1449332260,False
31448,228,3716,5.0,1449332613,False
31449,228,3791,5.0,1449332943,False
31450,228,3792,5.0,1449333021,False
31453,228,4033,5.0,1449332729,False
31454,228,4868,5.0,1449333862,False
31455,228,4869,5.0,1449333892,False
31457,228,5085,5.0,1449332406,False
31460,228,6445,5.0,1449332537,False
31466,228,52255,5.0,1449332453,False
31467,228,55286,5.0,1449332366,False
31477,228,109932,5.0,1449332634,False
31479,228,113852,5.0,1449332358,False
31496,229,2287,5.0,1277402505,False
31517,230,1356,5.0,1424846892,False
31518,230,1555,5.0,1424847059,False
31522,230,2089,5.0,1424847112,False
31525,230,2259,5.0,1424846902,False
31528,230,2673,5.0,1424847299,False
31529,230,2682,5.0,1424847259,False
31531,230,2732,5.0,1424846972,False
31532,230,2784,5.0,1424846925,False
31533,230,2884,5.0,1424847168,False
31534,230,2961,5.0,1424847304,False
31536,230,3318,5.0,1424847290,False
31538,230,3395,5.0,1424847141,False
31539,230,3502,5.0,1424847126,False
31542,230,3692,5.0,1424846932,False
31544,230,3858,5.0,1424846896,False
31546,230,3997,5.0,1424847117,False
31547,230,4020,5.0,1424847343,False
31548,230,4160,5.0,1424847145,False
31549,230,4275,5.0,1424846967,False
31551,230,4481,5.0,1424847137,False
31553,230,4949,5.0,1424847122,False
31555,230,5011,5.0,1424846912,False
31556,230,5027,5.0,1424847114,False
31557,230,5034,5.0,1424847366,False
31558,230,5226,5.0,1424847121,False
31561,230,5878,5.0,1424847194,False
31562,230,5979,5.0,1424847079,False
31564,230,7016,5.0,1424846802,False
31566,230,8361,5.0,1424847110,False
31569,230,9874,5.0,1424846990,False
31572,230,31810,5.0,1424847153,False
31576,230,39061,5.0,1424849051,False
31577,230,39886,5.0,1424847320,False
31578,230,45195,5.0,1424847265,False
31581,230,47976,5.0,1424847038,False
31584,230,54956,5.0,1424847279,False
31585,230,56269,5.0,1424847268,False
31586,230,57715,5.0,1424847021,False
31587,230,62323,5.0,1424847263,False
31592,230,80132,5.0,1424846821,False
31598,230,98921,5.0,1424847008,False
31599,230,98938,5.0,1424847358,False
31601,230,107100,5.0,1424846998,False
31603,230,107920,5.0,1424847108,False
31604,230,110374,5.0,1424846841,False
31605,230,112529,5.0,1424847056,False
31607,230,113421,5.0,1424847095,False
31610,231,1296,5.0,977005223,False
31613,231,1608,5.0,977005223,False
31615,231,1904,5.0,977005465,False
31621,231,2213,5.0,977005223,False
31623,231,2240,5.0,977005465,False
31625,231,2267,5.0,977005429,False
31630,231,3762,5.0,977005495,False
31631,231,3858,5.0,977005223,False
31637,231,4897,5.0,977005012,False
31638,231,4911,5.0,977005012,False
31644,232,1032,5.0,955093134,False
31645,232,1050,5.0,955089337,False
31646,232,1062,5.0,955093709,False
31648,232,1100,5.0,955094079,False
31651,232,1110,5.0,955086825,False
31652,232,1111,5.0,955092541,False
31658,232,1164,5.0,955086305,False
31661,232,1224,5.0,955090687,False
31662,232,1235,5.0,955090106,False
31664,232,1253,5.0,955094114,False
31665,232,1260,5.0,955086726,False
31666,232,1261,5.0,955093421,False
31667,232,1265,5.0,955084805,False
31670,232,1296,5.0,955089364,False
31671,232,1314,5.0,955088162,False
31675,232,1345,5.0,955085082,False
31676,232,1350,5.0,955086305,False
31678,232,1357,5.0,955090612,False
31679,232,1367,5.0,955089484,False
31687,232,1412,5.0,955092697,False
31688,232,1417,5.0,955090253,False
31696,232,1454,5.0,955093134,False
31703,232,1475,5.0,955093253,False
31704,232,1480,5.0,955086927,False
31709,232,1514,5.0,955090580,False
31710,232,1515,5.0,955093989,False
31714,232,1521,5.0,955089638,False
31717,232,1531,5.0,955088998,False
31718,232,1534,5.0,955092905,False
31719,232,1537,5.0,955091503,False
31720,232,1539,5.0,955091068,False
31725,232,1588,5.0,955088673,False
31727,232,1590,5.0,955086595,False
31728,232,1592,5.0,955086825,False
31729,232,1593,5.0,955092379,False
31730,232,1594,5.0,955088700,False
31732,232,1596,5.0,955088700,False
31735,232,1608,5.0,955089337,False
31740,232,1707,5.0,955089613,False
31742,232,1720,5.0,955088635,False
31747,232,1778,5.0,955093134,False
31751,232,1838,5.0,955090637,False
31753,232,1858,5.0,955086697,False
31755,232,1898,5.0,955090333,False
31759,232,1905,5.0,955089938,False
31769,232,1923,5.0,955092359,False
31773,232,1940,5.0,955086697,False
31774,232,1943,5.0,955093560,False
31783,232,1954,5.0,955084884,False
31785,232,1961,5.0,955093825,False
31786,232,1969,5.0,955085936,False
31787,232,1970,5.0,955090665,False
31790,232,1984,5.0,955091192,False
31795,232,2019,5.0,955088291,False
31796,232,2020,5.0,955091105,False
31798,232,2032,5.0,955088735,False
31799,232,2036,5.0,955086826,False
31800,232,2037,5.0,955087713,False
31802,232,2066,5.0,955089859,False
31805,232,2079,5.0,955089938,False
31808,232,2084,5.0,955089364,False
31810,232,2089,5.0,955089364,False
31811,232,2090,5.0,955093017,False
31814,232,2094,5.0,955085838,False
31818,232,2101,5.0,955087069,False
31820,232,2120,5.0,955093607,False
31822,232,2125,5.0,955090637,False
31824,232,2131,5.0,955093253,False
31827,232,2136,5.0,955084521,False
31828,232,2161,5.0,955093506,False
31835,232,2183,5.0,955085936,False
31837,232,2193,5.0,955092436,False
31838,232,2194,5.0,955090987,False
31843,232,2203,5.0,955092635,False
31844,232,2204,5.0,955085390,False
31845,232,2207,5.0,955092599,False
31846,232,2208,5.0,955085839,False
31849,232,2211,5.0,955090253,False
31852,232,2214,5.0,955086726,False
31853,232,2217,5.0,955085390,False
31855,232,2221,5.0,955086697,False
31856,232,2222,5.0,955085867,False
31857,232,2224,5.0,955085423,False
31858,232,2225,5.0,955092359,False
31860,232,2227,5.0,955089443,False
31863,232,2233,5.0,955085423,False
31866,232,2237,5.0,955092359,False
31869,232,2242,5.0,955085839,False
31870,232,2243,5.0,955084581,False
31872,232,2245,5.0,955092749,False
31873,232,2246,5.0,955092931,False
31876,232,2252,5.0,955086164,False
31877,232,2253,5.0,955092839,False
31878,232,2254,5.0,955088041,False
31883,232,2263,5.0,955085867,False
31884,232,2264,5.0,955086203,False
31886,232,2266,5.0,955086527,False
31887,232,2270,5.0,955089827,False
31888,232,2271,5.0,955093345,False
31889,232,2272,5.0,955085867,False
31890,232,2273,5.0,955090035,False
31893,232,2278,5.0,955089859,False
31894,232,2282,5.0,955088735,False
31899,232,2288,5.0,955092905,False
31902,232,2292,5.0,955089938,False
31903,232,2293,5.0,955092635,False
31906,232,2298,5.0,955086033,False
31907,232,2299,5.0,955085423,False
31908,232,2300,5.0,955092565,False
31909,232,2302,5.0,955092931,False
31910,232,2303,5.0,955088041,False
31911,232,2304,5.0,955086527,False
31912,232,2305,5.0,955093398,False
31915,232,2356,5.0,955088187,False
31916,232,2358,5.0,955092479,False
31922,232,2375,5.0,955088228,False
31927,232,2387,5.0,955086757,False
31934,232,2401,5.0,955093282,False
31935,232,2408,5.0,955085902,False
31937,232,2411,5.0,955092663,False
31938,232,2419,5.0,955092720,False
31940,232,2455,5.0,955090226,False
31943,232,2500,5.0,955089466,False
31944,232,2513,5.0,955091192,False
31949,232,2562,5.0,955087861,False
31951,232,2580,5.0,955086826,False
31952,232,2587,5.0,955087200,False
31954,232,2597,5.0,955086367,False
31964,232,2693,5.0,955093183,False
31967,232,2711,5.0,955086367,False
31972,232,2827,5.0,955092224,False
31977,232,2923,5.0,955090442,False
31978,232,2925,5.0,955086033,False
31979,232,2931,5.0,955088071,False
31980,232,2935,5.0,955084805,False
31981,232,2939,5.0,955085390,False
31982,232,2940,5.0,955092839,False
31986,232,2948,5.0,955089998,False
31987,232,2949,5.0,955092541,False
31989,232,2952,5.0,955093017,False
31990,232,2953,5.0,955092749,False
31993,232,2957,5.0,955093160,False
32000,232,2965,5.0,955090612,False
32001,232,2967,5.0,955088397,False
32002,232,2968,5.0,955090155,False
32009,232,3019,5.0,955086697,False
32010,232,3020,5.0,955092599,False
32015,232,3046,5.0,955088342,False
32018,232,3064,5.0,955089998,False
32021,232,3070,5.0,955093476,False
32026,232,3096,5.0,955088735,False
32027,232,3099,5.0,955088291,False
32029,232,3102,5.0,955088700,False
32030,232,3105,5.0,955088291,False
32031,232,3106,5.0,955086033,False
32033,232,3109,5.0,955090803,False
32034,232,3110,5.0,955089551,False
32035,232,3111,5.0,955091068,False
32036,232,3112,5.0,955089466,False
32044,232,3140,5.0,955089075,False
32045,232,3143,5.0,955088397,False
32046,232,3144,5.0,955090333,False
32048,232,3150,5.0,955090383,False
32051,232,3173,5.0,955088342,False
32052,232,3174,5.0,955090155,False
32053,232,3193,5.0,955087284,False
32054,232,3194,5.0,955086826,False
32056,232,3238,5.0,955089938,False
32062,232,3252,5.0,955094055,False
32068,232,3288,5.0,955087039,False
32069,232,3289,5.0,955089827,False
32074,232,3313,5.0,955093183,False
32075,232,3321,5.0,955090405,False
32076,232,3324,5.0,955089757,False
32078,232,3336,5.0,955092697,False
32081,232,3352,5.0,955093207,False
32086,232,3366,5.0,955086757,False
32100,232,3406,5.0,955086995,False
32108,232,3427,5.0,955085902,False
32111,232,3453,5.0,955094036,False
32113,232,3467,5.0,955086227,False
32115,232,3469,5.0,955091105,False
32116,232,3470,5.0,955090826,False
32118,232,3474,5.0,955085082,False
32121,232,3490,5.0,955086853,False
32129,232,3551,5.0,955093965,False
32135,232,3622,5.0,955091192,False
32138,232,3640,5.0,955086927,False
32139,232,3641,5.0,955088342,False
32143,232,3659,5.0,955090489,False
32148,232,3716,5.0,955089975,False
32151,232,3728,5.0,955092512,False
32161,232,3745,5.0,955092956,False
32165,232,3750,5.0,955090552,False
32168,232,3791,5.0,955089938,False
32176,232,3857,5.0,955088785,False
32177,232,3858,5.0,955089757,False
32178,232,3859,5.0,955092165,False
32180,232,3863,5.0,955090127,False
32182,232,3872,5.0,955086786,False
32187,232,3917,5.0,955089443,False
32189,232,3919,5.0,955092599,False
32193,232,3938,5.0,955092931,False
32202,232,3968,5.0,955088162,False
32205,232,3985,5.0,955087069,False
32207,232,3987,5.0,955088162,False
32212,232,4020,5.0,955094339,False
32215,232,4037,5.0,955086564,False
32216,232,4038,5.0,955092600,False
32219,232,4044,5.0,955086305,False
32221,232,4066,5.0,955085965,False
32224,232,4070,5.0,955088124,False
32227,232,4086,5.0,955091105,False
32229,232,4088,5.0,955090253,False
32230,232,4090,5.0,955092479,False
32231,232,4091,5.0,955085390,False
32239,232,4134,5.0,955085390,False
32245,232,4153,5.0,955086853,False
32246,232,4165,5.0,955087638,False
32250,232,4200,5.0,955090580,False
32255,232,4246,5.0,955084924,False
32262,232,4260,5.0,955093607,False
32263,232,4265,5.0,955086697,False
32265,232,4271,5.0,955093183,False
32270,232,4341,5.0,955090035,False
32271,232,4347,5.0,955084721,False
32275,232,4361,5.0,955089893,False
32276,232,4362,5.0,955089337,False
32277,232,4363,5.0,955090442,False
32279,232,4386,5.0,955086330,False
32285,232,4405,5.0,955092565,False
32286,232,4406,5.0,955085839,False
32287,232,4417,5.0,955088041,False
32289,232,4420,5.0,955093506,False
32293,232,4447,5.0,955093684,False
32294,232,4448,5.0,955090383,False
32299,232,4468,5.0,955092512,False
32300,232,4469,5.0,955092436,False
32301,232,4470,5.0,955088041,False
32304,232,4479,5.0,955088228,False
32313,232,4524,5.0,955090720,False
32314,232,4527,5.0,955086889,False
32335,233,1608,5.0,854481667,False
32382,234,2247,5.0,1213850812,False
32383,234,2253,5.0,1213807978,False
32384,234,2256,5.0,1213850734,False
32393,234,2704,5.0,1213808776,False
32395,234,2961,5.0,1213808787,False
32403,234,3571,5.0,1213808677,False
32405,234,3628,5.0,1213809315,False
32410,234,3959,5.0,1213850281,False
32421,234,5878,5.0,1213850493,False
