,userId,movieId,rating,timestamp,is_test
19861,u132,m66371,4.5,1283436034,False
19862,u132,m66665,5.0,1283509716,False
19864,u132,m68954,4.0,1283423105,False
19865,u132,m69757,4.5,1283419079,False
19866,u132,m71464,4.5,1283419604,False
19867,u132,m71899,5.0,1283419541,False
19868,u132,m72226,5.0,1283419533,False
19869,u132,m73344,5.0,1283508931,False
19870,u132,m73587,5.0,1283420183,False
19871,u132,m74486,4.5,1285335351,False
19872,u132,m74916,4.5,1283417405,False
19874,u132,m79702,4.5,1284658506,False
19880,u133,m296,4.0,1416147064,False
19893,u133,m1172,5.0,1416151906,False
19896,u133,m1207,5.0,1416151382,False
19900,u133,m1259,5.0,1416147060,False
19909,u133,m1704,4.0,1416147114,False
19915,u133,m2081,4.0,1416152156,False
19920,u133,m2324,4.0,1416151832,False
19932,u133,m4896,4.0,1416151762,False
19934,u133,m4979,4.0,1416152326,False
19939,u133,m5816,4.0,1416151667,False
19950,u133,m7371,4.0,1416148500,False
19951,u133,m8368,4.0,1416149457,False
19955,u133,m8970,4.0,1416149122,False
19960,u133,m33166,4.0,1416152334,False
19964,u133,m40815,4.0,1416151712,False
19977,u133,m54001,4.0,1416151665,False
19979,u133,m55269,4.0,1416151542,False
19982,u133,m56367,5.0,1416148322,False
19984,u133,m57669,4.0,1416148127,False
19985,u133,m59995,4.0,1416149894,False
19988,u133,m63853,4.5,1416151462,False
19992,u133,m64716,4.5,1416150651,False
19994,u133,m65188,4.0,1416166822,False
19995,u133,m68157,5.0,1416147245,False
19996,u133,m69757,4.5,1416151741,False
19997,u133,m69844,4.0,1416151678,False
20001,u133,m72641,4.0,1416148353,False
20002,u133,m73290,5.0,1416149511,False
20005,u133,m80969,4.0,1416150601,False
20006,u133,m81562,4.0,1416166749,False
20008,u133,m81834,4.0,1416148157,False
20014,u133,m88125,4.0,1416151647,False
20022,u133,m94959,4.0,1416147324,False
20027,u133,m97938,4.5,1416148545,False
20029,u133,m98961,4.0,1416151976,False
20032,u133,m100714,4.0,1416148059,False
20034,u133,m102993,4.5,1416151920,False
20035,u133,m103048,4.0,1416166531,False
20041,u133,m106100,4.0,1416146897,False
20042,u133,m106438,4.5,1416166856,False
20046,u133,m106920,4.0,1416166520,False
20048,u133,m107559,5.0,1416151292,False
20054,u134,m2,4.5,1361245855,False
20056,u134,m10,4.0,1361245744,False
20057,u134,m16,4.0,1361245969,False
20059,u134,m29,5.0,1361244735,False
20060,u134,m32,4.5,1361244318,False
20061,u134,m36,4.0,1361245841,False
20063,u134,m47,4.5,1361245167,False
20065,u134,m141,5.0,1361245810,False
20068,u134,m165,4.0,1361246178,False
20072,u134,m253,4.0,1361245770,False
20074,u134,m292,4.5,1361245780,False
20075,u134,m293,5.0,1361245227,False
20076,u134,m296,4.5,1361245254,False
20077,u134,m300,4.0,1361245883,False
20078,u134,m316,4.5,1361245717,False
20080,u134,m318,4.0,1361245496,False
20081,u134,m319,4.5,1361246780,False
20082,u134,m329,4.0,1361245761,False
20083,u134,m342,4.0,1361244190,False
20085,u134,m349,4.0,1361245733,False
20086,u134,m356,4.0,1361245469,False
20090,u134,m440,4.0,1361245940,False
20091,u134,m457,4.5,1361245658,False
20092,u134,m480,5.0,1361244829,False
20095,u134,m500,4.0,1361245714,False
20097,u134,m541,5.0,1361245289,False
20098,u134,m551,5.0,1361245119,False
20103,u134,m589,5.0,1361245153,False
20104,u134,m592,4.0,1361245665,False
20105,u134,m593,5.0,1361245451,False
20108,u134,m608,4.5,1361245683,False
20109,u134,m648,4.5,1361245694,False
20110,u134,m708,4.0,1361246034,False
20111,u134,m736,4.5,1361245707,False
20112,u134,m778,4.5,1361245287,False
20113,u134,m780,4.5,1361245661,False
20115,u134,m924,4.0,1361244392,False
20118,u134,m1041,4.5,1361245448,False
20120,u134,m1079,5.0,1361244502,False
20121,u134,m1080,5.0,1361245220,False
20123,u134,m1097,4.0,1361245730,False
20125,u134,m1127,4.0,1361245079,False
20126,u134,m1136,5.0,1361244634,False
20127,u134,m1175,4.5,1361245258,False
20128,u134,m1193,4.5,1361245538,False
20129,u134,m1196,4.5,1361245293,False
20130,u134,m1197,4.0,1361245241,False
20131,u134,m1198,5.0,1361245317,False
20132,u134,m1199,4.5,1361245323,False
20133,u134,m1200,5.0,1361244548,False
20134,u134,m1206,4.0,1361245326,False
20136,u134,m1210,4.5,1361245231,False
20137,u134,m1214,4.5,1361244541,False
20138,u134,m1215,4.0,1361245114,False
20139,u134,m1219,4.5,1361245942,False
20140,u134,m1220,4.0,1361245638,False
20143,u134,m1240,5.0,1361245348,False
20146,u134,m1247,4.0,1361246026,False
20147,u134,m1249,5.0,1361245566,False
20148,u134,m1257,4.0,1361246755,False
20149,u134,m1258,4.5,1361245265,False
20150,u134,m1259,4.0,1361245907,False
20153,u134,m1270,4.0,1361245236,False
20155,u134,m1278,5.0,1361245157,False
20156,u134,m1285,5.0,1361244815,False
20157,u134,m1291,5.0,1361244571,False
20159,u134,m1345,4.5,1361246286,False
20160,u134,m1350,4.0,1361246284,False
20161,u134,m1356,4.0,1361245916,False
20162,u134,m1370,4.0,1361246076,False
20163,u134,m1374,4.0,1361245275,False
20164,u134,m1376,4.0,1361244145,False
20166,u134,m1387,4.5,1361245872,False
20167,u134,m1391,4.5,1361245977,False
20168,u134,m1394,4.5,1361245198,False
20169,u134,m1407,4.5,1361245983,False
20170,u134,m1517,4.0,1361245835,False
20171,u134,m1527,4.5,1361245150,False
20173,u134,m1580,4.5,1361245709,False
20175,u134,m1610,4.0,1361245881,False
20176,u134,m1625,4.0,1361245171,False
20177,u134,m1653,4.0,1361245961,False
20178,u134,m1663,4.5,1361246843,False
20179,u134,m1676,4.0,1361246089,False
20181,u134,m1748,4.5,1361245204,False
20183,u134,m1921,4.0,1361246998,False
20184,u134,m1923,5.0,1361245805,False
20185,u134,m1961,4.0,1361245795,False
20186,u134,m1968,4.0,1361244798,False
20187,u134,m1994,5.0,1361245189,False
20188,u134,m1997,4.5,1361245251,False
20189,u134,m2000,4.0,1361245990,False
20191,u134,m2005,4.5,1361244814,False
20192,u134,m2010,4.0,1361245339,False
20198,u134,m2109,4.0,1361246769,False
20199,u134,m2115,5.0,1361244574,False
20200,u134,m2132,5.0,1361245435,False
20201,u134,m2144,4.5,1361246955,False
20202,u134,m2160,4.0,1361245556,False
20203,u134,m2174,5.0,1361244489,False
20205,u134,m2289,4.0,1361244842,False
20206,u134,m2291,4.5,1361245104,False
20207,u134,m2302,4.0,1361246094,False
20208,u134,m2311,4.0,1361244401,False
20211,u134,m2502,4.0,1361245071,False
20212,u134,m2504,4.5,1361244387,False
20213,u134,m2517,4.5,1361244758,False
20214,u134,m2571,4.0,1361245337,False
20216,u134,m2580,4.0,1361246917,False
20217,u134,m2599,5.0,1361246976,False
20219,u134,m2628,4.0,1361245740,False
20220,u134,m2640,4.0,1361246047,False
20221,u134,m2664,4.0,1361246291,False
20222,u134,m2683,5.0,1361245802,False
20223,u134,m2692,4.5,1361246015,False
20224,u134,m2710,4.5,1361245914,False
20225,u134,m2716,4.5,1361244865,False
20226,u134,m2762,4.5,1361245343,False
20227,u134,m2791,4.5,1361244871,False
20229,u134,m2804,4.5,1361245467,False
20230,u134,m2858,4.0,1361245681,False
20231,u134,m2916,4.5,1361245911,False
20232,u134,m2918,5.0,1361245273,False
20233,u134,m2947,4.5,1361244879,False
20234,u134,m2959,4.0,1361245193,False
20235,u134,m2985,4.0,1361246745,False
20236,u134,m2987,4.5,1361245860,False
20237,u134,m2997,4.5,1361245214,False
20238,u134,m3039,4.5,1361244850,False
20239,u134,m3052,4.0,1361246037,False
20240,u134,m3081,4.5,1361246463,False
20242,u134,m3101,4.0,1361244178,False
20244,u134,m3175,4.5,1361244157,False
20245,u134,m3253,4.0,1361246747,False
20246,u134,m3471,4.5,1361245249,False
20247,u134,m3476,4.5,1361246347,False
20248,u134,m3499,4.0,1361245185,False
20249,u134,m3527,4.5,1361245137,False
20250,u134,m3534,5.0,1361244428,False
20251,u134,m3546,4.5,1361246695,False
20252,u134,m3552,4.5,1361246993,False
20254,u134,m3623,4.0,1361245997,False
20255,u134,m3671,4.5,1361244873,False
20256,u134,m3676,4.5,1361246392,False
20257,u134,m3702,4.5,1361246719,False
20258,u134,m3703,5.0,1361245175,False
20260,u134,m3793,4.5,1361245788,False
20261,u134,m3868,4.5,1361246775,False
20264,u134,m4011,4.0,1361245126,False
20265,u134,m4027,5.0,1361245134,False
20266,u134,m4034,4.0,1361245994,False
20267,u134,m4128,4.5,1361246435,False
20268,u134,m4226,5.0,1361245237,False
20269,u134,m4262,4.0,1361245147,False
20270,u134,m4306,4.0,1361244845,False
20271,u134,m4343,5.0,1361244590,False
20272,u134,m4427,4.5,1361245417,False
20273,u134,m4720,4.5,1361246288,False
20274,u134,m4833,4.5,1361246390,False
20275,u134,m4878,4.5,1361245165,False
20277,u134,m4896,4.0,1361246057,False
20278,u134,m4963,4.5,1361245862,False
20279,u134,m4973,5.0,1361245145,False
20280,u134,m4979,4.5,1361247011,False
20282,u134,m5294,4.0,1361246356,False
20283,u134,m5349,4.5,1361245858,False
20284,u134,m5378,4.0,1361246062,False
20285,u134,m5418,5.0,1361244793,False
20286,u134,m5445,4.5,1361245832,False
20287,u134,m5528,4.5,1361246669,False
20288,u134,m5574,4.5,1361244676,False
20289,u134,m5782,5.0,1361244688,False
20291,u134,m6235,4.5,1361245563,False
20292,u134,m6323,5.0,1361246401,False
20293,u134,m6333,5.0,1361244857,False
20294,u134,m6365,4.0,1361246050,False
20296,u134,m6379,4.0,1361244604,False
20298,u134,m6502,4.5,1361244435,False
20300,u134,m6755,4.5,1361246471,False
20301,u134,m6807,5.0,1361244643,False
20302,u134,m6874,5.0,1361247167,False
20303,u134,m7044,4.5,1361247220,False
20306,u134,m7438,5.0,1361245173,False
20309,u134,m8464,4.0,1361246742,False
20310,u134,m8810,4.0,1361246386,False
20311,u134,m8874,4.5,1361245123,False
20312,u134,m8914,4.5,1361246778,False
20313,u134,m8950,4.5,1361246646,False
20316,u134,m33004,5.0,1361244658,False
20318,u134,m34405,5.0,1361244621,False
20319,u134,m40732,5.0,1361244531,False
20320,u134,m48394,5.0,1361244748,False
20321,u134,m48516,4.0,1361244808,False
20322,u134,m48774,4.5,1361245217,False
20323,u134,m49272,4.5,1361244801,False
20324,u134,m51255,4.0,1361245109,False
20325,u134,m53000,4.5,1361244438,False
20326,u134,m53468,4.5,1361246394,False
20327,u134,m53953,5.0,1361244346,False
20328,u134,m54286,4.5,1361244795,False
20329,u134,m55820,4.0,1361245196,False
20331,u134,m57669,4.5,1361246902,False
20333,u134,m59315,4.5,1361244827,False
20334,u134,m59387,4.5,1361246730,False
20335,u134,m59615,4.0,1361244568,False
20337,u134,m62049,4.5,1361244367,False
20340,u134,m68157,5.0,1361245488,False
20341,u134,m68237,4.5,1361245186,False
20342,u134,m68358,4.0,1361244848,False
20343,u134,m68954,4.5,1361245434,False
20344,u134,m71057,4.0,1361244468,False
20345,u134,m71535,5.0,1361246441,False
20346,u134,m74324,4.0,1361245607,False
20347,u134,m74458,5.0,1361246568,False
20348,u134,m76093,4.0,1361245512,False
20349,u134,m76251,4.0,1361247081,False
20351,u134,m79132,4.5,1361245301,False
20352,u134,m83134,4.5,1361246337,False
20353,u134,m88125,4.0,1361245571,False
20354,u134,m89745,5.0,1361244788,False
20356,u134,m93510,4.5,1361244409,False
20357,u134,m93840,5.0,1361244516,False
20358,u134,m94864,5.0,1361244557,False
20360,u134,m96079,5.0,1361244666,False
20363,u134,m99114,4.5,1361245398,False
20365,u135,m18,4.0,844996129,False
20372,u135,m121,4.0,844996191,False
20386,u136,m1,4.5,1405977265,False
20387,u136,m104,4.5,1405977509,False
20388,u136,m260,4.5,1405975997,False
20389,u136,m318,4.0,1405975931,False
20390,u136,m364,4.5,1405977316,False
20393,u136,m588,4.5,1405977300,False
20394,u136,m595,4.0,1405977321,False
20395,u136,m780,4.0,1405977278,False
20397,u136,m953,4.0,1405977627,False
20398,u136,m1099,4.5,1405975538,False
20399,u136,m1196,4.0,1405977294,False
20402,u136,m1682,4.0,1405977426,False
20406,u136,m2153,4.0,1405975484,False
20407,u136,m2394,4.0,1405975260,False
20409,u136,m2628,4.0,1405977361,False
20412,u136,m3114,4.5,1405977436,False
20416,u136,m3793,4.0,1405977391,False
20418,u136,m4006,4.0,1405975439,False
20419,u136,m4306,5.0,1405977351,False
20421,u136,m4896,4.5,1405977551,False
20422,u136,m4993,4.0,1405977327,False
20423,u136,m5349,4.0,1405977459,False
20424,u136,m5378,4.0,1405977563,False
20425,u136,m5952,4.5,1405977346,False
20426,u136,m6377,4.5,1405977449,False
20428,u136,m6539,5.0,1405977419,False
20431,u136,m7153,4.0,1405977371,False
20433,u136,m8961,4.0,1405977506,False
20435,u136,m58559,4.0,1405977519,False
20436,u137,m10,4.0,946411786,False
20437,u137,m32,5.0,946412547,False
20438,u137,m50,5.0,946412158,False
20440,u137,m260,5.0,946412230,False
20441,u137,m296,5.0,946412180,False
20442,u137,m349,4.0,946411786,False
20443,u137,m364,5.0,946412403,False
20444,u137,m367,5.0,946412262,False
20445,u137,m380,5.0,946411809,False
20447,u137,m541,4.0,946412480,False
20448,u137,m588,4.0,946412403,False
20449,u137,m589,5.0,946412517,False
20450,u137,m590,4.0,946411646,False
20452,u137,m595,5.0,946412430,False
20453,u137,m736,4.0,946411786,False
20454,u137,m898,4.0,946411959,False
20455,u137,m899,4.0,946412362,False
20456,u137,m910,5.0,946411987,False
20458,u137,m952,4.0,946411786,False
20460,u137,m1009,4.0,946411809,False
20461,u137,m1017,4.0,946411646,False
20465,u137,m1136,4.0,946411987,False
20466,u137,m1196,5.0,946412480,False
20468,u137,m1210,5.0,946411653,False
20470,u137,m1240,5.0,946412480,False
20472,u137,m1259,5.0,946411610,False
20473,u137,m1265,5.0,946411375,False
20474,u137,m1270,5.0,946412054,False
20476,u137,m1287,5.0,946411567,False
20477,u137,m1291,5.0,946411646,False
20479,u137,m1375,4.0,946411833,False
20481,u137,m1580,5.0,946411685,False
20482,u137,m1617,4.0,946412180,False
20483,u137,m1653,4.0,946412570,False
20487,u137,m2006,4.0,946411720,False
20488,u137,m2009,5.0,946412603,False
20489,u137,m2011,5.0,946412603,False
20490,u137,m2013,4.0,946411720,False
20494,u137,m2080,4.0,946412403,False
20496,u137,m2118,5.0,946411354,False
20501,u137,m2396,4.0,946412015,False
20503,u137,m2528,4.0,946411786,False
20504,u137,m2529,5.0,946412517,False
20505,u137,m2571,4.0,946412517,False
20506,u137,m2628,4.0,946411858,False
20508,u137,m2797,4.0,946412262,False
20510,u137,m2918,4.0,946411987,False
20512,u137,m3032,4.0,946412547,False
20514,u137,m3169,4.0,946411129,False
20515,u137,m5060,4.0,946412015,False
20517,u138,m50,4.0,1440379088,False
20518,u138,m260,4.0,1440379476,False
20519,u138,m296,4.5,1440379472,False
20520,u138,m318,4.5,1440379086,False
20521,u138,m356,4.0,1440378996,False
20523,u138,m527,4.0,1440379092,False
20525,u138,m858,5.0,1440379089,False
20526,u138,m924,5.0,1440379938,False
20527,u138,m1193,4.0,1440379520,False
20528,u138,m1201,4.0,1440380633,False
20529,u138,m1203,4.5,1440379345,False
20530,u138,m1206,4.0,1440380329,False
20531,u138,m1213,4.0,1440379097,False
20533,u138,m1258,4.5,1440380325,False
20534,u138,m1270,4.0,1440379003,False
20539,u138,m2959,4.0,1440379242,False
20542,u138,m4226,5.0,1440379161,False
20546,u138,m4995,4.5,1440379184,False
20551,u138,m5995,4.0,1440379563,False
20557,u138,m7502,4.0,1440379262,False
20562,u138,m33794,4.0,1440379809,False
20564,u138,m48516,4.5,1440379207,False
20565,u138,m48780,5.0,1440379248,False
20567,u138,m58559,4.0,1440379179,False
20569,u138,m68157,4.5,1440379255,False
20570,u138,m77658,4.5,1440379355,False
20571,u138,m79132,5.0,1440379245,False
20573,u138,m80906,4.0,1440380773,False
20580,u138,m91529,5.0,1440379247,False
20583,u138,m99114,4.0,1440379643,False
20588,u138,m106782,4.0,1440380722,False
20592,u138,m115713,4.0,1440379062,False
20593,u138,m116797,4.0,1440379059,False
20599,u139,m333,4.0,1066860647,False
20600,u139,m342,4.5,1066860617,False
20601,u139,m480,4.5,1066861186,False
20602,u139,m541,4.0,1066861224,False
20607,u139,m1097,4.5,1066861156,False
20610,u139,m1210,5.0,1066861138,False
20611,u139,m1240,4.0,1066861175,False
20613,u139,m1258,4.5,1066860569,False
20614,u139,m1259,4.0,1066860889,False
20615,u139,m1270,4.0,1066861118,False
20617,u139,m1517,4.5,1066860555,False
20619,u139,m1584,5.0,1066861183,False
20621,u139,m1704,4.5,1066860897,False
20624,u139,m1961,4.5,1066860883,False
20626,u139,m2011,4.0,1066860601,False
20629,u139,m2268,5.0,1066860609,False
20631,u139,m2324,5.0,1066860586,False
20634,u139,m2571,4.5,1066861121,False
20637,u139,m2804,5.0,1066860658,False
20638,u139,m2916,4.0,1066861215,False
20640,u139,m3098,4.0,1066860886,False
20641,u139,m3147,4.5,1066860820,False
20642,u139,m3386,4.5,1066860900,False
20643,u139,m3408,4.5,1066860638,False
20644,u139,m3471,4.0,1066861168,False
20645,u139,m3538,4.5,1066860969,False
20649,u139,m4226,4.5,1066860833,False
20655,u139,m4995,4.0,1066860912,False
20657,u139,m5308,4.5,1066861006,False
20660,u139,m5377,4.0,1066860838,False
20661,u139,m5445,4.5,1066861132,False
20662,u139,m5502,4.0,1066861171,False
20663,u139,m5989,4.0,1066860827,False
20664,u139,m6796,5.0,1066860848,False
20665,u140,m5,4.5,1398068239,False
20672,u140,m356,4.5,1398069548,False
20673,u140,m364,4.0,1398069877,False
20675,u140,m593,4.5,1398069545,False
20676,u140,m765,4.5,1398068376,False
20678,u140,m1203,4.5,1398068810,False
20680,u140,m2059,4.5,1398068475,False
20682,u140,m2470,4.0,1398068249,False
20686,u140,m4022,4.5,1398070519,False
20687,u140,m4306,4.5,1398069816,False
20688,u140,m4896,4.0,1398070559,False
20689,u140,m4963,4.5,1398069792,False
20690,u140,m5349,4.0,1398070498,False
20694,u140,m5989,4.0,1398069787,False
20696,u140,m6539,4.0,1398069800,False
20698,u140,m8368,4.5,1398070576,False
20699,u140,m31658,4.0,1398070578,False
20708,u140,m104374,4.0,1398069369,False
20709,u140,m104841,4.5,1398069325,False
20710,u140,m106540,4.0,1398069540,False
20711,u141,m318,5.0,944933710,False
20712,u141,m349,4.0,956540824,False
20714,u141,m480,4.0,944933847,False
20719,u141,m1693,4.0,958707490,False
20723,u141,m2571,4.0,949293609,False
20727,u141,m3147,4.0,949293748,False
20729,u141,m3256,4.0,979428134,False
20733,u141,m3753,4.0,979428134,False
20736,u141,m3916,5.0,979428077,False
20738,u141,m4033,4.0,998014346,False
20739,u141,m4034,4.0,998014346,False
20740,u141,m4310,4.0,991081955,False
20742,u142,m1,4.0,997731606,False
20751,u142,m919,5.0,997731439,False
20755,u142,m1219,4.0,997731439,False
20756,u142,m1270,4.0,997098178,False
20759,u142,m1387,4.0,997731540,False
20773,u142,m3107,4.0,997098179,False
20774,u142,m3114,4.0,997731514,False
20775,u142,m3147,4.0,997731488,False
20777,u142,m3362,4.0,997097201,False
20797,u142,m4787,4.0,1001762723,False
20799,u142,m4814,4.0,1001762651,False
20803,u143,m47,4.5,1149649707,False
20808,u143,m296,4.0,1149649318,False
20809,u143,m318,4.5,1149651150,False
20811,u143,m356,5.0,1149649352,False
20817,u143,m593,4.5,1149649343,False
20818,u143,m778,4.5,1149651154,False
20820,u143,m920,5.0,1149647934,False
20821,u143,m1084,4.0,1149649643,False
20822,u143,m1089,4.5,1149649880,False
20823,u143,m1188,4.0,1149652279,False
20824,u143,m1206,5.0,1149649966,False
20826,u143,m1247,4.5,1149650168,False
20828,u143,m1258,4.5,1149649889,False
20830,u143,m1304,4.0,1149647915,False
20831,u143,m1358,4.0,1149650028,False
20835,u143,m1673,4.5,1149649730,False
20836,u143,m1729,4.0,1149650090,False
20837,u143,m1884,4.0,1149649531,False
20840,u143,m2329,4.5,1149651144,False
20841,u143,m2333,5.0,1149650313,False
20842,u143,m2502,4.5,1149649957,False
20844,u143,m2858,4.5,1149651146,False
20846,u143,m2959,4.5,1149649718,False
20849,u143,m4011,5.0,1149651197,False
20851,u143,m4235,4.5,1149649478,False
20853,u143,m4308,4.5,1149652281,False
20855,u143,m4855,4.5,1149649979,False
20857,u143,m4973,4.5,1149649456,False
20858,u143,m4979,5.0,1149649247,False
20859,u143,m5225,4.5,1149650154,False
20860,u143,m5391,4.5,1149649786,False
20862,u143,m5669,4.5,1149651166,False
20863,u143,m6711,4.5,1149649208,False
20864,u143,m6874,5.0,1149649302,False
20865,u143,m6953,4.0,1149649945,False
20866,u143,m7147,5.0,1149649503,False
20867,u143,m7438,5.0,1149649305,False
20868,u143,m8645,4.5,1149649993,False
20869,u143,m8784,4.5,1149649885,False
20870,u143,m8873,4.0,1149651186,False
20871,u143,m8970,5.0,1149650013,False
20872,u143,m30810,5.0,1149650322,False
20873,u143,m32587,5.0,1149649858,False
20874,u143,m33166,4.5,1149651189,False
20877,u143,m39414,5.0,1149649189,False
20878,u143,m44191,5.0,1149649076,False
20882,u144,m32,5.0,837455646,False
20884,u144,m47,4.0,837455508,False
20887,u144,m165,4.0,837455201,False
20889,u144,m225,4.0,837455538,False
20891,u144,m266,4.0,837455648,False
20895,u144,m296,5.0,837455154,False
20899,u144,m337,4.0,837455765,False
20901,u144,m349,5.0,837455205,False
20903,u144,m364,5.0,837455538,False
20904,u144,m377,5.0,837455646,False
20910,u144,m454,5.0,837455537,False
20911,u144,m457,5.0,837455389,False
20912,u144,m480,4.0,837455574,False
20914,u144,m527,4.0,837455762,False
20917,u144,m589,5.0,837455602,False
20918,u144,m590,4.0,837455151,False
20920,u144,m593,5.0,837455389,False
20922,u145,m19,5.0,845421886,False
20923,u145,m32,5.0,845421966,False
20924,u145,m47,5.0,845421789,False
20925,u145,m110,4.0,845421721,False
20927,u145,m153,5.0,845421597,False
20928,u145,m161,5.0,845421721,False
20929,u145,m165,5.0,845421597,False
20930,u145,m185,5.0,845421758,False
20932,u145,m225,5.0,845421966,False
20933,u145,m231,5.0,845421636,False
20935,u145,m292,4.0,845421721,False
20938,u145,m316,5.0,845421676,False
20939,u145,m317,5.0,845421966,False
20941,u145,m344,5.0,845421597,False
20942,u145,m356,5.0,845421676,False
20943,u145,m364,5.0,845421789,False
20944,u145,m367,5.0,845421838,False
20945,u145,m377,5.0,845421789,False
20946,u145,m380,5.0,845421515,False
20947,u145,m410,4.0,845421838,False
20948,u145,m434,5.0,845421676,False
20949,u145,m480,5.0,845421676,False
20950,u145,m500,5.0,845421838,False
20951,u145,m587,5.0,845421838,False
20952,u145,m588,4.0,845421597,False
20953,u145,m589,5.0,845421789,False
20954,u145,m592,5.0,845421514,False
20955,u145,m593,5.0,845421636,False
20956,u145,m595,4.0,845421636,False
20957,u145,m597,5.0,845421886,False
20958,u145,m780,5.0,845421991,False
20960,u146,m150,4.0,1256071106,False
20963,u146,m260,5.0,1256071143,False
20964,u146,m318,4.5,1256071030,False
20966,u146,m356,4.0,1256071022,False
20967,u146,m364,5.0,1256071598,False
20971,u146,m457,4.0,1256071062,False
20972,u146,m480,4.0,1256071213,False
20974,u146,m520,4.0,1256070626,False
20977,u146,m588,5.0,1256071447,False
20978,u146,m592,4.0,1256071159,False
20979,u146,m593,4.0,1256071052,False
20980,u146,m733,4.0,1256071636,False
20984,u146,m1196,4.0,1256071274,False
20985,u146,m1198,4.0,1256071242,False
20986,u146,m1210,4.0,1256071366,False
20987,u146,m1270,4.5,1256071235,False
20988,u146,m1302,4.0,1256070700,False
20994,u146,m2028,4.5,1256071156,False
20998,u146,m2683,4.0,1256071580,False
20999,u146,m2716,4.0,1256071454,False
21001,u146,m2804,4.0,1256070692,False
21006,u146,m3421,4.5,1256070712,False
21007,u146,m4226,4.5,1256071259,False
21008,u146,m4306,4.5,1256071075,False
21010,u146,m4963,4.0,1256071486,False
21012,u146,m6377,4.5,1256071103,False
21017,u146,m8961,4.5,1256071187,False
21020,u146,m44191,4.0,1256071471,False
21021,u146,m48516,4.0,1256071373,False
21025,u146,m58559,5.0,1256071081,False
21028,u146,m60069,4.0,1256071467,False
21030,u146,m71102,4.0,1256071640,False
21032,u147,m50,5.0,1405201558,False
21035,u147,m296,5.0,1405201686,False
21037,u147,m527,4.5,1405202775,False
21038,u147,m608,5.0,1405202743,False
21039,u147,m778,5.0,1405202767,False
21040,u147,m934,4.0,1405201296,False
21042,u147,m1258,5.0,1405202787,False
21044,u147,m1588,4.0,1405201311,False
21046,u147,m2116,4.0,1405201249,False
21047,u147,m2123,4.0,1405201435,False
21048,u147,m2324,4.5,1405202640,False
21049,u147,m2542,5.0,1405202792,False
21050,u147,m2565,4.0,1405201348,False
21052,u147,m2692,5.0,1405202772,False
21053,u147,m2858,4.5,1405202798,False
21054,u147,m3034,4.0,1405201300,False
21055,u147,m3155,4.0,1405201361,False
21056,u147,m3159,4.0,1405201319,False
21059,u147,m3949,4.0,1405201615,False
21060,u147,m4011,5.0,1405201762,False
21061,u147,m4306,4.5,1405202645,False
21062,u147,m6016,5.0,1405201578,False
21063,u147,m7323,5.0,1405202632,False
21064,u147,m8873,4.0,1405203154,False
21066,u147,m40819,5.0,1405202727,False
21067,u147,m46578,5.0,1405201783,False
21068,u147,m56367,5.0,1405201523,False
21069,u147,m58559,4.0,1405201572,False
21071,u148,m32,4.0,1059603935,False
21072,u148,m40,4.5,1059507590,False
21073,u148,m52,4.0,1059504972,False
21074,u148,m58,4.0,1059504946,False
21078,u148,m232,4.5,1059603866,False
21079,u148,m329,4.0,1059604036,False
21080,u148,m364,4.0,1059604221,False
21081,u148,m480,4.5,1059604007,False
21084,u148,m588,4.0,1059604244,False
21087,u148,m596,4.5,1059604241,False
21088,u148,m648,4.0,1059604568,False
21090,u148,m903,5.0,1059604409,False
21091,u148,m904,5.0,1059604392,False
21092,u148,m913,4.0,1059604403,False
21093,u148,m919,4.5,1059604212,False
21094,u148,m924,5.0,1059604500,False
21097,u148,m1022,4.5,1059604253,False
21100,u148,m1097,5.0,1059604303,False
21101,u148,m1136,4.5,1059604684,False
21102,u148,m1172,5.0,1059680324,False
21103,u148,m1175,4.0,1059603920,False
21104,u148,m1208,5.0,1059504953,False
21105,u148,m1234,4.0,1059604733,False
21106,u148,m1247,4.0,1059504938,False
21108,u148,m1252,5.0,1059604431,False
21111,u148,m1269,5.0,1059604396,False
21112,u148,m1278,5.0,1059604712,False
21113,u148,m1284,4.0,1059604455,False
21114,u148,m1288,4.5,1059505008,False
21115,u148,m1304,4.0,1059504930,False
21117,u148,m1394,4.5,1059504950,False
21118,u148,m1449,4.5,1059604760,False
21119,u148,m1517,4.5,1059504984,False
21121,u148,m1580,4.0,1059603838,False
21123,u148,m1610,5.0,1059507616,False
21124,u148,m1617,4.5,1059604383,False
21125,u148,m1625,4.0,1059604479,False
21126,u148,m1653,4.0,1059603970,False
21129,u148,m1711,4.0,1059604605,False
21130,u148,m1732,4.0,1059604507,False
21133,u148,m1921,4.5,1059603952,False
21134,u148,m1923,4.0,1059507622,False
21135,u148,m2046,4.5,1059603988,False
21137,u148,m2080,4.5,1059604227,False
21138,u148,m2085,4.0,1059604267,False
21139,u148,m2087,4.0,1059604258,False
21140,u148,m2116,4.0,1059531240,False
21141,u148,m2174,4.0,1059504959,False
21142,u148,m2184,4.5,1059604513,False
21143,u148,m2324,4.0,1059504997,False
21144,u148,m2571,4.5,1059603925,False
21145,u148,m2599,5.0,1059504967,False
21148,u148,m2797,4.5,1059504963,False
21149,u148,m2858,5.0,1059604705,False
21151,u148,m2997,4.5,1059604716,False
21152,u148,m3175,4.0,1059603944,False
